Display,Row,Column,Plane,Timepoint,Time [s],Field,Object ID,X,Y,Tracked Organoids Selected Selected - Age [s],Tracked Organoids Selected Selected - Current Displacement X [px],Tracked Organoids Selected Selected - Current Displacement Y [px],Tracked Organoids Selected Selected - Track Point X,Tracked Organoids Selected Selected - Track Point Y,Tracked Organoids Selected Selected - Region Area [µm_],Tracked Organoids Selected Selected - Region Roundness,Tracked Organoids Selected Selected - Region Symmetry 02,Tracked Organoids Selected Selected - Region Symmetry 03,Tracked Organoids Selected Selected - Region Symmetry 04,Tracked Organoids Selected Selected - Region Symmetry 05,Tracked Organoids Selected Selected - Region Symmetry 12,Tracked Organoids Selected Selected - Region Symmetry 13,Tracked Organoids Selected Selected - Region Symmetry 14,Tracked Organoids Selected Selected - Region Symmetry 15,Tracked Organoids Selected Selected - Region Threshold Compactness 30%,Tracked Organoids Selected Selected - Region Threshold Compactness 40%,Tracked Organoids Selected Selected - Region Threshold Compactness 50%,Tracked Organoids Selected Selected - Region Threshold Compactness 60%,Tracked Organoids Selected Selected - Region Axial Small Length,Tracked Organoids Selected Selected - Region Axial Length Ratio,Tracked Organoids Selected Selected - Region Radial Mean,Tracked Organoids Selected Selected - Region Radial Relative Deviation,Tracked Organoids Selected Selected - Region Profile 1/2,Tracked Organoids Selected Selected - Region Profile 2/2,Tracked Organoids Selected Selected - Region Brightfield SER Spot 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Hole 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Edge 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Ridge 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Valley 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Saddle 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Bright 1 px,Tracked Organoids Selected Selected - Region Brightfield SER Dark 1 px,Tracked Organoids Selected Selected - Class,Tracked Organoids Selected Selected - Regression A-B,Tracked Organoids Selected Selected - Live,Tracked Organoids Selected Selected - Dead,Tracked Organoids Selected Selected - Number of Nuclei (DRAQ7+)- per Object,Tracked Organoids Selected Selected - Intensity Nucleus Mean Smoothed Mean,Tracked Organoids Selected Selected - Dead (DRAQ7+),Tracked Organoids Selected Selected - Live (DRAQ7-),Compound,Concentration,Cell Type,Cell Count
TRUE,C,3,1,0,0,2,6,953,222,0,0,0,953,222,866.1,0.9989,0.0987,0.01514,0.01839,0.02077,0.1529,0.02966,0.0262,0.03137,1.129,1.129,1.129,0.4025,10.36,0.8108,10.8,0.3988,0.9364,1.075,0.003136,0.001717,0.02388,0.003875,0.006874,0.005767,0.006061,0.007614,A,-1.605,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,7,1069,248,0,0,0,1069,245,2939,0.8508,0.1164,0.2137,0.06848,0.03521,0.1476,0.2996,0.09677,0.03901,0.9674,0.9674,0.4634,0.2172,21.22,0.8404,21.78,0.3825,1.018,0.989,0.003429,0.002627,0.02519,0.005986,0.007495,0.006769,0.008231,0.008908,A,-0.649,1,0,1,152.6,1,0,Media,,13154,
TRUE,C,3,1,0,0,2,8,108,250,0,0,0,99,240,2328,0.7877,0.3622,0.06068,0.08682,0.09954,0.4717,0.09204,0.1283,0.1452,0.9064,0.9064,0.9064,0.2662,14.8,0.5383,20.3,0.429,0.9906,1.007,0.003383,0.002073,0.0252,0.00595,0.00799,0.006367,0.008186,0.008935,A,-0.8346,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,9,388,261,0,0,0,394,269,3092,0.7005,0.1957,0.08582,0.1228,0.02867,0.2351,0.1017,0.1913,0.04347,0.8167,0.8167,0.6827,0.1996,21.02,0.7723,22.58,0.3998,0.9647,1.024,0.00383,0.00257,0.02922,0.007073,0.009401,0.006978,0.0096,0.01062,A,-2.062,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,10,1203,251,0,0,0,1202,252,1060,0.9683,0.05674,0.01824,0.02837,0.005212,0.07895,0.02116,0.04176,0.005037,1.096,1.096,1.096,0.3561,12.3,0.9035,12.17,0.3685,0.9733,1.027,0.003339,0.002391,0.02441,0.006117,0.008008,0.006489,0.008328,0.009161,A,-1.092,1,0,1,165.8,1,0,Media,,13154,
TRUE,C,3,1,0,0,2,11,811,278,0,0,0,811,278,1436,0.985,0.09138,0.06313,0.02058,0.008978,0.1283,0.09647,0.02693,0.007489,1.109,1.109,1.109,0.3415,13.89,0.8488,14.19,0.3807,0.9617,1.031,0.002872,0.002361,0.02637,0.006237,0.007276,0.005604,0.008005,0.008535,A,-2.079,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,12,1155,303,0,0,0,1156,304,1448,0.9717,0.03859,0.09209,0.03054,0.03858,0.06195,0.1376,0.05008,0.06119,1.095,1.095,1.095,0.4617,14.58,0.9129,14.28,0.3835,0.9702,1.025,0.00351,0.002433,0.02508,0.005899,0.007338,0.006258,0.008265,0.008646,A,-1.17,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,13,322,314,0,0,0,327,325,2912,0.871,0.3714,0.04536,0.08042,0.03479,0.5143,0.06414,0.145,0.04677,0.9877,0.9877,0.5239,0.1955,15.3,0.4861,22.64,0.4403,0.9961,1.002,0.003603,0.002815,0.02827,0.006493,0.00841,0.00684,0.008846,0.009922,A,-1.563,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,14,610,323,0,0,0,607,328,1808,0.6861,0.1357,0.2647,0.1686,0.0232,0.163,0.3778,0.2607,0.03032,0.8073,0.8073,0.8073,0.2998,18.32,0.8357,18.48,0.441,1.003,0.997,0.003265,0.002359,0.02407,0.005865,0.007596,0.0065,0.007968,0.008813,A,-0.6719,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,15,522,364,0,0,0,522,363,2141,0.9323,0.06727,0.06483,0.04017,0.02655,0.1034,0.102,0.05453,0.03555,1.052,1.052,1.052,0.3046,17.44,0.8698,17.63,0.368,0.9961,1.002,0.003648,0.002335,0.02469,0.005626,0.007964,0.006742,0.008117,0.009128,A,-0.7478,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,16,191,388,0,0,0,188,377,2831,0.8422,0.3545,0.1341,0.06259,0.05736,0.4745,0.1968,0.1137,0.1118,0.9591,0.9591,0.6928,0.2175,15.88,0.5242,22.15,0.4377,0.9771,1.015,0.003515,0.002148,0.02706,0.006041,0.008067,0.006283,0.008387,0.009083,A,-1.646,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,17,371,392,0,0,0,371,392,907.6,0.9673,0.04303,0.01577,0.02895,0.003377,0.04162,0.02121,0.04644,0.008735,1.097,1.097,0.3164,1.03,11.64,0.9556,11.16,0.3745,0.9623,1.042,0.003369,0.002048,0.03138,0.005658,0.008194,0.008605,0.007988,0.009005,A,-1.261,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,18,134,402,0,0,0,139,405,932.2,0.8986,0.185,0.1009,0.07105,0.06962,0.26,0.1689,0.1113,0.1211,1.028,1.028,1.028,0.2645,10.53,0.7034,12.04,0.3933,0.9947,1.007,0.003698,0.002338,0.02731,0.007471,0.00965,0.007526,0.00984,0.01064,A,-0.8361,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,19,938,436,0,0,0,939,437,893.8,0.9699,0.07253,0.05334,0.01327,0.01749,0.1066,0.08096,0.02763,0.02789,1.1,1.1,0.3685,1.103,10.93,0.867,10.98,0.3931,0.941,1.069,0.003249,0.001836,0.03138,0.005234,0.007677,0.008588,0.007497,0.008376,A,-1.38,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,20,562,440,0,0,0,564,441,1352,0.9514,0.06153,0.007966,0.03155,0.01873,0.09479,0.01389,0.05146,0.03064,1.076,1.076,0.3689,0.3961,13.7,0.8818,13.65,0.3904,0.9755,1.021,0.003336,0.002063,0.03058,0.00601,0.008464,0.007092,0.008222,0.009347,A,-2.092,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,21,230,476,0,0,0,236,469,2580,0.8264,0.3569,0.1304,0.1187,0.035,0.4933,0.1638,0.2019,0.06858,0.9441,0.9441,0.9441,0.2555,14.87,0.4984,21.65,0.432,1.015,0.99,0.003284,0.002415,0.02721,0.006149,0.008067,0.006159,0.008262,0.009309,A,-1.408,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,22,155,462,0,0,0,155,463,755.7,1.008,0.05257,0.02137,0.01608,0.00266,0.07633,0.03465,0.02007,0.001803,1.141,1.141,1.141,0.4072,10.33,0.9027,10.16,0.3891,0.9639,1.047,0.00385,0.001733,0.02747,0.005283,0.007552,0.007147,0.007939,0.008205,A,-1.539,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,23,668,466,0,0,0,669,463,912.5,0.9169,0.1768,0.04988,0.0313,0.03439,0.2685,0.08178,0.06257,0.06232,1.047,1.047,0.379,0.7636,9.907,0.6893,11.4,0.4165,0.9567,1.054,0.004058,0.002088,0.03005,0.005888,0.008909,0.009066,0.008707,0.009688,A,-0.877,1,0,1,169.3,1,0,Media,,13154,
TRUE,C,3,1,0,0,2,24,1218,473,0,0,0,1221,472,1319,0.757,0.1125,0.3156,0.08496,0.06283,0.1392,0.4433,0.1089,0.1093,0.8818,0.8818,0.8818,0.232,14.99,0.8431,15.14,0.4226,0.9898,1.014,0.004332,0.001987,0.02556,0.005634,0.009003,0.008698,0.008723,0.009707,B,0.01885,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,25,105,527,0,0,0,103,526,1420,0.8796,0.1584,0.1257,0.09038,0.06542,0.2524,0.1923,0.1528,0.1141,1.004,1.004,0.55,0.3873,12.78,0.695,14.52,0.4355,0.9653,1.033,0.003506,0.002138,0.02642,0.006076,0.007829,0.00628,0.00833,0.008845,A,-1.463,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,26,221,556,0,0,0,221,554,2165,0.8085,0.2753,0.0244,0.09919,0.06298,0.3966,0.04749,0.1652,0.1063,0.9278,0.9278,0.9278,0.3974,14.72,0.571,19.5,0.3996,1.074,0.9455,0.003936,0.002645,0.02635,0.006592,0.008993,0.006678,0.009204,0.01031,A,-0.116,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,27,184,606,0,0,0,184,605,880,0.9076,0.1222,0.09638,0.07538,0.01837,0.1851,0.1471,0.1215,0.03453,1.038,1.038,1.038,0.3717,10.45,0.7779,11.15,0.4069,0.9536,1.061,0.004333,0.001714,0.02755,0.005433,0.008973,0.007599,0.0085,0.009479,A,-1.413,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,28,246,611,0,0,0,245,616,1477,0.7392,0.3952,0.2698,0.1159,0.1655,0.5088,0.3625,0.1709,0.2512,0.8626,0.8626,0.3083,0.7802,12.15,0.5093,17.26,0.4506,0.9542,1.062,0.003578,0.001772,0.03454,0.004376,0.008138,0.008771,0.006956,0.008748,A,-1.518,1,0,1,149.3,1,0,Media,,13154,
TRUE,C,3,1,0,0,2,29,1147,620,0,0,0,1149,624,1451,0.8271,0.3447,0.03135,0.07818,0.09993,0.4637,0.01358,0.1462,0.143,0.9508,0.9508,0.9508,0.3039,11.44,0.5317,15.89,0.4209,0.9711,1.032,0.003871,0.001655,0.02467,0.004077,0.007028,0.007484,0.006928,0.007657,A,-0.3518,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,30,384,648,0,0,0,373,656,1473,0.6333,0.5351,0.211,0.2337,0.1696,0.6838,0.2504,0.3565,0.2457,0.7568,0.7568,0.4034,0.625,10.37,0.3559,19.83,0.4662,1.032,0.9529,0.003334,0.002028,0.02056,0.005134,0.006763,0.006075,0.007436,0.007774,B,1.077,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,31,507,655,0,0,0,508,655,1469,0.9886,0.05229,0.01923,0.02365,0.006681,0.09034,0.03042,0.0354,0.01073,1.112,1.112,0.274,1.069,14.12,0.8814,14.07,0.3893,0.9399,1.047,0.003418,0.001943,0.02672,0.004941,0.006643,0.006583,0.00727,0.007572,A,-1.366,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,32,54,681,0,0,0,62,680,1037,0.7426,0.4568,0.2186,0.209,0.1579,0.5971,0.2923,0.292,0.2406,0.8706,0.8706,0.5316,0.6383,9.317,0.4271,15.28,0.4527,0.9681,1.056,0.004949,0.001714,0.03237,0.005783,0.009295,0.008444,0.009388,0.009743,A,-1.176,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,33,405,708,0,0,0,406,708,1261,0.9766,0.01361,0.001077,0.01097,0.000299,0.01999,0.007751,0.01954,0.002814,1.102,1.102,0.4707,0.5057,13.85,0.972,13.12,0.3828,0.9684,1.027,0.003234,0.002623,0.03174,0.00709,0.008099,0.006582,0.009134,0.009465,A,-2.666,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,34,231,755,0,0,0,242,753,6198,0.5673,0.1136,0.3096,0.1176,0.1113,0.1672,0.3851,0.1723,0.1806,0.6787,0.6787,0.2698,0.1899,32.55,0.7999,33.75,0.4382,0.9805,1.012,0.004015,0.002441,0.03208,0.00637,0.009841,0.007557,0.009091,0.01089,A,-1.94,1,0,1,165.7,1,0,Media,,13154,
TRUE,C,3,1,0,0,2,35,897,734,0,0,0,897,734,1560,0.9699,0.1121,0.06564,0.009419,0.01126,0.1635,0.09825,0.02071,0.02115,1.093,1.093,0.9987,0.2902,14.29,0.806,15.07,0.3775,1.005,0.9963,0.004221,0.002518,0.03261,0.00673,0.009661,0.008425,0.009565,0.01079,A,-1.717,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,36,683,759,0,0,0,680,763,3866,0.8546,0.2058,0.1573,0.1281,0.09363,0.3087,0.2085,0.2001,0.1403,0.9691,0.9691,0.3483,0.4166,20.71,0.6507,24.89,0.4053,0.958,1.021,0.003265,0.001981,0.0267,0.005117,0.007475,0.006212,0.007331,0.008372,A,-1.499,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,37,786,764,0,0,0,787,762,849.4,0.9198,0.1821,0.108,0.08328,0.08007,0.235,0.1522,0.1209,0.1204,1.051,1.051,0.755,0.611,10.18,0.7447,11.26,0.3821,0.9676,1.046,0.004746,0.001481,0.03663,0.005841,0.01079,0.0102,0.009293,0.0109,A,-1.641,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,38,148,775,0,0,0,145,776,1463,0.7572,0.2691,0.1624,0.1677,0.1492,0.4207,0.2697,0.2719,0.2481,0.8807,0.8807,0.8807,0.2602,11.94,0.5277,16.24,0.4918,0.9749,1.029,0.00321,0.002345,0.02475,0.005304,0.007375,0.006254,0.007425,0.008605,A,-0.7543,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,39,241,845,0,0,0,244,848,1945,0.6869,0.1859,0.1774,0.08104,0.03897,0.2602,0.2477,0.1025,0.07719,0.8073,0.8073,0.2564,0.5497,15.66,0.7113,17.75,0.3967,0.9894,1.011,0.004474,0.001941,0.02718,0.006118,0.009121,0.008107,0.009274,0.009817,A,-0.4885,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,40,577,867,0,0,0,578,868,1042,0.9905,0.01386,0.02361,0.01601,0.00702,0.03028,0.03312,0.02138,0.009814,1.118,1.118,0.6414,0.7796,12.38,0.9581,11.8,0.3881,0.9426,1.058,0.003739,0.001758,0.02784,0.005326,0.007452,0.006506,0.00787,0.008159,A,-1.85,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,41,525,885,0,0,0,524,886,1324,0.9485,0.05277,0.03365,0.005797,0.04671,0.07496,0.05066,0.008088,0.07065,1.073,1.073,1.073,0.2681,13.83,0.9048,13.61,0.383,0.9769,1.02,0.003058,0.002139,0.02481,0.005203,0.006862,0.006178,0.007209,0.007968,A,-1.192,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,42,401,901,0,0,0,402,902,1063,0.9809,0.03382,0.08418,0.02692,0.03006,0.0569,0.1339,0.03808,0.04629,1.108,1.108,0.5977,0.494,12.37,0.9251,11.95,0.4026,0.9388,1.064,0.003664,0.00193,0.03048,0.005183,0.008258,0.00777,0.007764,0.009049,A,-2.008,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,43,901,902,0,0,0,902,901,796.1,0.9627,0.02208,0.06957,0.0365,0.009231,0.03078,0.1004,0.05457,0.0142,1.095,1.095,1.095,1.095,11.29,0.9628,10.84,0.3582,1.019,0.9751,0.002901,0.002277,0.01732,0.004805,0.00565,0.00551,0.006709,0.006955,B,1.113,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,44,658,908,0,0,0,657,908,1547,0.9017,0.1042,0.06076,0.09998,0.05337,0.1769,0.101,0.1555,0.09366,1.025,1.025,1.025,0.954,14.38,0.7703,15.53,0.3887,1.047,0.9594,0.002961,0.002447,0.02444,0.005908,0.007432,0.005941,0.007788,0.008728,B,0.07032,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,45,1064,920,0,0,0,1079,920,3579,0.8093,0.3891,0.1832,0.1126,0.07883,0.518,0.2434,0.1666,0.1356,0.9243,0.9243,0.7867,0.2089,17.64,0.4933,25.86,0.4351,0.9587,1.023,0.003043,0.002284,0.02723,0.005815,0.006984,0.005684,0.007769,0.008189,A,-2.085,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,2,46,758,950,0,0,0,757,950,1501,0.9406,0.06932,0.007272,0.02864,0.009962,0.1054,0.006811,0.04753,0.01514,1.064,1.064,0.6744,0.3885,14.31,0.8692,14.38,0.3878,0.9686,1.025,0.003276,0.002203,0.02731,0.005129,0.006965,0.006052,0.007359,0.008074,A,-1.964,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,1,230,84,0,0,0,229,80,1363,0.7908,0.2496,0.1835,0.1521,0.135,0.387,0.2874,0.2485,0.2316,0.9152,0.9152,0.9152,0.5849,11.87,0.5607,15.52,0.4709,0.9924,1.009,0.003615,0.002011,0.0259,0.005496,0.007733,0.006601,0.008014,0.008579,A,-0.4714,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,2,35,203,0,0,0,36,208,1154,0.9371,0.1595,0.07203,0.002126,0.03542,0.2289,0.1089,0.007877,0.05715,1.064,1.064,1.064,0.4906,11.73,0.7363,13.05,0.3873,0.9883,1.012,0.004386,0.002343,0.02866,0.006624,0.009591,0.00762,0.00956,0.01064,A,-1.129,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,3,210,204,0,0,0,210,212,926.3,0.8856,0.3235,0.07189,0.09047,0.05014,0.4395,0.1146,0.1429,0.08694,1.015,1.015,1.015,0.4827,9.05,0.5476,12.33,0.4102,0.9658,1.046,0.00316,0.001716,0.02541,0.004231,0.005966,0.00689,0.006414,0.006744,A,-0.9241,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,4,446,222,0,0,0,440,221,1024,0.8916,0.3584,0.05564,0.06809,0.01659,0.4678,0.08846,0.1079,0.02677,1.02,1.02,0.5723,0.7707,9.417,0.5367,13.07,0.4008,0.9445,1.071,0.003569,0.001275,0.03011,0.003792,0.007998,0.007798,0.006446,0.008209,A,-1.694,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,5,736,282,0,0,0,736,281,847.4,1.023,0.01819,0.0465,0.03705,0.0173,0.03145,0.07033,0.04957,0.02554,1.154,1.154,0.9244,0.7221,11.13,0.957,10.6,0.3922,0.9325,1.081,0.002769,0.002099,0.02917,0.003809,0.005737,0.006323,0.00571,0.006882,A,-2.348,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,6,160,352,0,0,0,133,352,3120,0.5375,0.7011,0.09056,0.3487,0.1591,0.7932,0.1611,0.4486,0.2216,0.6537,0.6537,0.3365,0.3755,14.77,0.2916,34.2,0.4348,0.9532,1.048,0.00357,0.002029,0.0274,0.005485,0.008487,0.006786,0.007958,0.009317,A,-1.198,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,7,398,361,0,0,0,425,377,3811,0.4113,0.3254,0.3641,0.1557,0.189,0.4043,0.431,0.1812,0.2422,0.5258,0.5258,0.1994,0.4504,27.4,0.6115,34.8,0.3726,0.9897,1.014,0.003664,0.001884,0.02615,0.004795,0.007246,0.007463,0.007353,0.008041,A,-0.0281,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,8,166,427,0,0,0,152,425,2114,0.6888,0.4459,0.1546,0.2149,0.1579,0.6118,0.2462,0.3314,0.2543,0.8084,0.8084,0.4408,0.4271,12.61,0.394,21.74,0.5023,0.9579,1.045,0.003486,0.002247,0.02502,0.005648,0.008534,0.007013,0.008034,0.009505,A,-0.466,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,9,412,535,0,0,0,413,534,1849,0.9301,0.1318,0.1324,0.01756,0.05589,0.1799,0.1867,0.02895,0.08565,1.051,1.051,0.6497,0.3763,15.63,0.7974,16.59,0.3762,0.9693,1.023,0.003919,0.002335,0.02529,0.005828,0.00805,0.006947,0.008528,0.009148,A,-0.8923,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,10,239,558,0,0,0,238,554,1834,0.5801,0.2842,0.07845,0.1077,0.1453,0.3819,0.1326,0.1108,0.2498,0.7011,0.7011,0.7011,0.3741,15.41,0.6042,19.04,0.4745,1.001,0.9981,0.002989,0.001641,0.02006,0.004043,0.005027,0.005074,0.006089,0.005847,B,0.0939,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,11,214,808,0,0,0,213,808,3298,0.7348,0.2168,0.2631,0.1219,0.08929,0.3093,0.3668,0.1898,0.1497,0.8505,0.8505,0.2277,0.5333,20.42,0.664,23.86,0.4429,0.9768,1.015,0.003553,0.00216,0.02458,0.005329,0.007562,0.006873,0.007754,0.008597,A,-0.4329,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,0,0,3,12,110,870,0,0,0,112,860,1354,0.8414,0.3837,0.1007,0.08239,0.07521,0.5248,0.1517,0.1524,0.1286,0.9658,0.9658,0.9658,0.7601,10.36,0.4777,15.58,0.4372,0.9808,1.021,0.0036,0.001784,0.02464,0.005222,0.007393,0.006519,0.007694,0.008145,A,-0.4559,1,0,1,195,1,0,Media,,13154,
TRUE,C,3,1,0,0,3,13,269,938,0,0,0,269,939,924.3,0.9665,0.1149,0.03531,0.01528,0.002664,0.1699,0.04948,0.01816,0.004311,1.096,1.096,1.096,1.096,10.99,0.799,11.73,0.358,1.013,0.9856,0.00248,0.002323,0.01798,0.005507,0.005622,0.004866,0.006986,0.006997,B,0.5586,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,1,933,34,85407,5,-5,936,35,1406,0.9729,0.134,0.04802,0.01178,0.01614,0.2012,0.06923,0.02623,0.02254,1.097,1.097,1.097,0.4044,13.06,0.7605,14.22,0.3894,0.9866,1.011,0.003643,0.002443,0.02847,0.005967,0.00863,0.006613,0.008399,0.009827,A,-1.731,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,2,1157,64,85407,4,-6,1163,74,2531,0.7538,0.3679,0.2086,0.1905,0.165,0.5198,0.3231,0.3024,0.2792,0.8717,0.8717,0.5447,0.2587,15.12,0.4612,22.9,0.4926,0.9874,1.01,0.003514,0.001796,0.02647,0.005111,0.008019,0.006015,0.007565,0.008747,A,-1.064,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,3,968,54,85407,4,-6,970,55,770.5,0.9444,0.07107,0.05294,0.009576,0.03311,0.1093,0.06812,0.023,0.05057,1.077,1.077,1.077,0.3511,10.45,0.8612,10.66,0.3602,1.007,0.9904,0.004137,0.002659,0.02818,0.005739,0.009489,0.008153,0.008616,0.01074,A,-0.686,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,4,406,86,85407,-1,-5,410,88,1473,0.9466,0.1213,0.07016,0.03225,0.009497,0.1797,0.1083,0.04696,0.01205,1.07,1.07,0.3206,0.8106,13.56,0.7915,14.34,0.4002,0.9518,1.04,0.003275,0.002359,0.02722,0.005451,0.007716,0.006752,0.007597,0.008927,A,-1.46,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,5,685,93,85407,1,-8,681,93,1182,0.5913,0.2744,0.1023,0.1808,0.1037,0.4433,0.2016,0.3213,0.2105,0.7175,0.7175,0.6341,0.3618,10.58,0.4889,14.96,0.5439,0.9678,1.049,0.003166,0.002402,0.02456,0.004744,0.007401,0.006371,0.006907,0.008673,A,-0.8352,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,6,755,83,85407,6,-11,745,93,2093,0.8821,0.3751,0.0451,0.02382,0.04524,0.496,0.08006,0.05438,0.08759,1.002,1.002,0.8394,0.2799,13.54,0.5164,19.22,0.4216,0.974,1.021,0.00335,0.00204,0.02611,0.004417,0.007334,0.006562,0.006778,0.008258,A,-1.331,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,7,1042,130,85407,5,-6,1046,129,1450,0.7647,0.1859,0.07654,0.1145,0.07603,0.308,0.1313,0.1941,0.1424,0.8883,0.8883,0.8883,0.2471,12.5,0.63,15.12,0.4497,0.9847,1.016,0.003193,0.002052,0.02359,0.00478,0.006794,0.005785,0.00697,0.007827,A,-0.9185,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,8,1101,140,85407,2,-6,1110,139,1277,0.5993,0.3616,0.1047,0.1852,0.1037,0.5506,0.1562,0.3345,0.1818,0.7245,0.7245,0.6229,0.6739,9.801,0.4228,15.63,0.5448,0.9601,1.065,0.003589,0.001831,0.02595,0.004405,0.006939,0.00591,0.006959,0.00779,A,-1.213,1,0,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,9,703,166,85407,5,-1,706,166,768.5,0.8375,0.2419,0.06287,0.164,0.02685,0.3675,0.09483,0.266,0.04494,0.97,0.97,0.8817,0.5481,8.634,0.5865,11.07,0.4333,0.985,1.026,0.00419,0.001784,0.02858,0.004523,0.01066,0.01077,0.007587,0.01099,B,0.3751,0,1,0,NaN,0,1,Media,,13154,
TRUE,C,3,1,1,85407,1,10,361,208,85407,3,-4,352,209,4782,0.7351,0.3142,0.1758,0.06658,0.1458,0.4349,0.2432,0.1161,0.2217,0.8481,0.8481,0.8481,0.383,22.24,0.5519,29.86,0.4343,1.049,0.9751,0.003807,0.002439,0.02455,0.005274,0.008018,0.006857,0.007905,0.009228,B,0.4417,0,1,2,164.1,1,0,Media,,13154,
TRUE,C,3,1,1,85407,1,11,783,203,85407,2,-6,785,203,1509,0.9773,0.08763,0.05302,0.06267,0.06125,0.1243,0.08192,0.08993,0.09237,1.1,1.1,1.1,1.1,14.72,0.8474,15.11,0.369,1.042,0.966,0.002771,0.002367,0.02287,0.006013,0.007142,0.005093,0.00775,0.008433,B,0.1054,0,1,0,NaN,0,1,Media,,13154,
