Display,Row,Column,Plane,Timepoint,Time [s],Field,Object ID,X,Y,Region Area [µm²],Region Roundness,Region Ratio Width to Length,Region Symmetry 02,Region Symmetry 03,Region Symmetry 04,Region Symmetry 05,Region Symmetry 12,Region Symmetry 13,Region Symmetry 14,Region Symmetry 15,Region Threshold Compactness 30%,Region Threshold Compactness 40%,Region Threshold Compactness 50%,Region Threshold Compactness 60%,Region Axial Small Length,Region Axial Length Ratio,Region Radial Mean,Region Radial Relative Deviation,Region Profile 1/2,Region Profile 2/2,Region Brightfield SER Edge 1 px,Region Brightfield SER Ridge 1 px,Region Brightfield SER Valley 1 px,Region Brightfield SER Dark 1 px,Object No in Organoids,Object No in Organoids Selected,Object No in Organoids Selected Selected,Regression A-B,Compound,Cell Type,Day,LD,ExpID,UID,ML_status,Method,Class,dye_status,Dye
TRUE,F,9,1,72,0,1,23,380,780,7573,0.60699999999999998,0.46820000000000001,0.32069999999999999,0.11,0.1401,6.4490000000000006E-2,0.41889999999999999,0.1336,0.18840000000000001,9.178E-2,0.71730000000000005,0.56950000000000001,0.13170000000000001,0.24010000000000001,28.81,0.58230000000000004,37.39,0.4148,1.012,0.99439999999999995,2.8819999999999998E-2,6.7520000000000002E-3,1.0109999999999999E-2,1.1480000000000001E-2,87,87,73,0.35089999999999999,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.1.87.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,1,24,757,804,6291,0.7732,0.44390000000000002,0.31850000000000001,0.11559999999999999,8.7230000000000002E-2,0.111,0.40970000000000001,0.1547,0.13300000000000001,0.14369999999999999,0.88460000000000005,0.86819999999999997,0.13469999999999999,0.3614,25.56,0.58960000000000001,32.869999999999997,0.41470000000000001,0.98280000000000001,1.0069999999999999,2.7689999999999999E-2,6.2249999999999996E-3,9.3790000000000002E-3,1.074E-2,89,89,75,0.10680000000000001,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.1.89.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,1,25,950,836,4837,0.84540000000000004,0.51429999999999998,0.2606,0.13400000000000001,8.9910000000000004E-2,8.6309999999999998E-2,0.36849999999999999,0.1888,0.14910000000000001,0.14349999999999999,0.95840000000000003,0.59950000000000003,0.20910000000000001,0.33639999999999998,22.66,0.60360000000000003,28.81,0.39839999999999998,1.028,0.98770000000000002,3.0130000000000001E-2,6.8780000000000004E-3,1.0200000000000001E-2,1.162E-2,93,93,77,0.29089999999999999,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.1.93.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,1,26,1037,801,2060,0.64059999999999995,0.33750000000000002,0.45639999999999997,0.14960000000000001,0.23599999999999999,0.2349,0.61170000000000002,0.22450000000000001,0.35170000000000001,0.32490000000000002,0.76049999999999995,0.76049999999999995,0.76049999999999995,0.20960000000000001,13.34,0.40589999999999998,22.6,0.48080000000000001,0.99719999999999998,1.0029999999999999,2.0219999999999998E-2,5.0429999999999997E-3,7.6169999999999996E-3,8.5009999999999999E-3,94,94,78,0.46600000000000003,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.1.94.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,1,27,813,897,1849,0.79800000000000004,0.4819,0.34599999999999997,0.15310000000000001,0.1802,0.13189999999999999,0.51029999999999998,0.22639999999999999,0.29570000000000002,0.22120000000000001,0.91890000000000005,0.91890000000000005,0.91890000000000005,0.91890000000000005,12.41,0.46410000000000001,18.850000000000001,0.47210000000000002,1.008,0.99229999999999996,2.0060000000000001E-2,6.6230000000000004E-3,8.5540000000000008E-3,0.01,105,105,87,1.329,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.1.105.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,1,28,603,957,864.2,0.91859999999999997,0.80559999999999998,6.3869999999999996E-2,1.7770000000000001E-2,2.2280000000000001E-2,2.5860000000000001E-2,9.0939999999999993E-2,2.6720000000000001E-2,3.8190000000000002E-2,3.9530000000000003E-2,1.0489999999999999,1.0489999999999999,1.0489999999999999,1.0489999999999999,11.15,0.88819999999999999,11.18,0.35920000000000002,0.99870000000000003,1.002,2.298E-2,7.0470000000000003E-3,9.247E-3,1.0489999999999999E-2,109,109,91,1.119,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.1.109.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,1,1292,78,1418,0.81579999999999997,0.48859999999999998,0.27039999999999997,0.14829999999999999,0.1055,8.7470000000000006E-2,0.37669999999999998,0.20399999999999999,0.15909999999999999,0.13120000000000001,0.93969999999999998,0.93969999999999998,0.93969999999999998,0.93969999999999998,12.27,0.60029999999999994,15.55,0.41920000000000002,0.98129999999999995,1.0209999999999999,1.932E-2,5.0629999999999998E-3,6.5079999999999999E-3,7.6290000000000004E-3,4,4,2,0.1825,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.4.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,2,580,299,871.1,0.85389999999999999,0.62760000000000005,9.4100000000000003E-2,0.1855,4.879E-2,3.671E-2,0.13969999999999999,0.26819999999999999,8.3940000000000001E-2,6.7290000000000003E-2,0.98450000000000004,0.98450000000000004,0.98450000000000004,0.98450000000000004,11.23,0.83279999999999998,11.57,0.3891,0.99829999999999997,1.002,1.7840000000000002E-2,4.4079999999999996E-3,5.6990000000000001E-3,6.6530000000000001E-3,28,28,21,0.435,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.28.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,3,377,383,1045,0.9708,0.71240000000000003,0.13500000000000001,4.2700000000000002E-2,2.4510000000000001E-2,1.9310000000000001E-2,0.1933,6.0449999999999997E-2,4.6589999999999999E-2,2.674E-2,1.099,1.099,1.099,1.099,11.5,0.77380000000000004,12.5,0.3609,1.01,0.99,1.6039999999999999E-2,4.4970000000000001E-3,5.1339999999999997E-3,6.3829999999999998E-3,36,36,28,0.9022,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.36.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,4,1126,547,2585,0.87929999999999997,0.66049999999999998,0.16830000000000001,3.703E-2,7.5120000000000006E-2,5.7009999999999998E-2,0.2336,6.8089999999999998E-2,0.107,8.6540000000000006E-2,0.997,0.997,0.997,0.997,17.920000000000002,0.74399999999999999,19.850000000000001,0.3795,0.99170000000000003,1.0049999999999999,1.84E-2,4.7010000000000003E-3,5.6109999999999997E-3,6.9550000000000002E-3,51,51,39,0.27739999999999998,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.51.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,5,491,619,6910,0.62719999999999998,0.32079999999999997,0.4713,0.14130000000000001,0.11219999999999999,0.1011,0.56010000000000004,0.20449999999999999,0.13930000000000001,0.13789999999999999,0.73799999999999999,0.73799999999999999,0.19089999999999999,0.22339999999999999,26.86,0.48559999999999998,40.200000000000003,0.4118,0.98950000000000005,1.0049999999999999,2.5329999999999998E-2,5.3769999999999998E-3,7.7279999999999996E-3,8.9980000000000008E-3,55,55,42,0.2162,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.55.3,Dead,ML,B,Dead,DRAQ7
TRUE,F,9,1,72,0,2,6,382,597,1471,0.97160000000000002,0.79649999999999999,8.6370000000000002E-2,3.0519999999999999E-2,3.048E-2,1.8749999999999999E-2,0.12790000000000001,4.6429999999999999E-2,4.6269999999999999E-2,2.836E-2,1.095,1.095,1.095,1.095,14.23,0.84319999999999995,14.69,0.3604,1.014,0.98899999999999999,2.0109999999999999E-2,5.555E-3,7.4650000000000003E-3,8.7469999999999996E-3,61,61,47,1.508,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.61.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,7,441,610,2143,0.83,0.58640000000000003,0.20080000000000001,0.16689999999999999,9.7350000000000006E-2,6.5930000000000002E-2,0.29299999999999998,0.23810000000000001,0.14410000000000001,0.1076,0.94950000000000001,0.94950000000000001,0.2293,0.53,16.03,0.67510000000000003,18.87,0.39079999999999998,1.03,0.97799999999999998,2.6749999999999999E-2,5.2350000000000001E-3,8.3859999999999994E-3,9.5139999999999999E-3,63,63,49,0.57320000000000004,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.63.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,8,738,644,1147,0.95279999999999998,0.79530000000000001,4.2349999999999999E-2,7.1639999999999995E-2,4.9320000000000003E-2,2.7009999999999999E-2,7.46E-2,0.10829999999999999,7.3679999999999995E-2,4.4069999999999998E-2,1.079,1.079,1.079,1.079,12.9,0.89759999999999995,12.79,0.3745,0.98109999999999997,1.0189999999999999,1.9609999999999999E-2,4.999E-3,6.679E-3,7.79E-3,69,69,55,0.15809999999999999,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.69.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,9,549,680,1713,0.72709999999999997,0.47949999999999998,0.27900000000000003,0.114,0.1116,4.267E-2,0.3957,0.17430000000000001,0.17019999999999999,7.0559999999999998E-2,0.8488,0.8488,0.8488,0.8488,13.76,0.58199999999999996,17.84,0.41959999999999997,1.004,0.995,1.9120000000000002E-2,4.764E-3,6.7739999999999996E-3,7.9989999999999992E-3,73,73,58,1.3620000000000001,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.73.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,10,400,720,1345,0.88219999999999998,0.55559999999999998,0.27660000000000001,3.764E-2,8.2019999999999996E-2,5.8299999999999998E-2,0.3931,6.2190000000000002E-2,0.1358,8.8690000000000005E-2,1.0069999999999999,1.0069999999999999,1.0069999999999999,0.41089999999999999,11.17,0.57999999999999996,14.56,0.41170000000000001,0.97440000000000004,1.0249999999999999,2.946E-2,6.4380000000000001E-3,1.153E-2,1.328E-2,77,77,62,0.87990000000000002,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.77.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,11,346,727,807.9,0.81640000000000001,0.58069999999999999,0.19750000000000001,7.9020000000000007E-2,7.9729999999999995E-2,9.1410000000000005E-2,0.28170000000000001,0.1137,0.10349999999999999,0.13950000000000001,0.94810000000000005,0.94810000000000005,0.94810000000000005,0.94810000000000005,9.8439999999999994,0.69269999999999998,11.39,0.39040000000000002,1.014,0.97789999999999999,2.743E-2,6.5290000000000001E-3,8.7530000000000004E-3,1.009E-2,78,78,63,0.26750000000000002,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.78.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,12,1164,852,1370,0.86160000000000003,0.68610000000000004,7.3539999999999994E-2,0.13769999999999999,3.5340000000000003E-2,5.108E-2,0.1075,0.21099999999999999,5.0729999999999997E-2,8.5459999999999994E-2,0.9859,0.9859,0.9859,0.9859,14.34,0.86750000000000005,14.47,0.37909999999999999,1.0129999999999999,0.98750000000000004,2.12E-2,5.5640000000000004E-3,6.5510000000000004E-3,8.0669999999999995E-3,97,97,80,6.241E-2,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.97.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,13,1132,901,2620,0.76929999999999998,0.53949999999999998,0.27889999999999998,0.14430000000000001,1.3050000000000001E-2,2.598E-2,0.37440000000000001,0.19650000000000001,3.773E-2,5.6849999999999998E-2,0.88690000000000002,0.88690000000000002,0.19350000000000001,0.56899999999999995,16.77,0.61309999999999998,21.03,0.40350000000000003,0.99760000000000004,1.002,2.4309999999999998E-2,5.2030000000000002E-3,7.9640000000000006E-3,8.9730000000000001E-3,102,102,85,0.38590000000000002,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.102.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,14,1149,941,899.7,0.87990000000000002,0.4607,0.35680000000000001,3.8510000000000003E-2,4.011E-2,6.3560000000000005E-2,0.48920000000000002,6.762E-2,8.9929999999999996E-2,0.10580000000000001,1.01,1.01,1.01,0.93799999999999994,8.8170000000000002,0.5101,12.64,0.42230000000000001,1.0109999999999999,0.98299999999999998,1.703E-2,4.9350000000000002E-3,5.6579999999999998E-3,7.1729999999999997E-3,110,110,92,0.75349999999999995,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.110.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,2,15,487,942,847.4,0.97430000000000005,0.86809999999999998,2.7320000000000001E-2,3.6729999999999999E-2,3.1969999999999998E-2,1.308E-2,4.052E-2,5.391E-2,4.4679999999999997E-2,1.7389999999999999E-2,1.105,1.105,1.105,1.105,11.45,0.94920000000000004,11.1,0.35199999999999998,1.008,0.99080000000000001,1.9E-2,6.2719999999999998E-3,6.966E-3,8.5970000000000005E-3,111,111,93,0.4637,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.2.111.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,1,1184,58,1705,0.95379999999999998,0.74809999999999999,9.5130000000000006E-2,8.4419999999999995E-2,4.104E-2,1.9310000000000001E-2,0.14430000000000001,0.12379999999999999,6.9279999999999994E-2,3.5970000000000002E-2,1.0760000000000001,1.0760000000000001,1.0760000000000001,1.0760000000000001,14.98,0.82069999999999999,15.61,0.37990000000000002,0.96870000000000001,1.0229999999999999,2.4309999999999998E-2,6.9800000000000001E-3,9.0259999999999993E-3,1.039E-2,4,4,3,0.14960000000000001,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.4.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,2,309,182,1665,0.96479999999999999,0.73509999999999998,0.11509999999999999,8.1259999999999999E-2,3.4320000000000003E-2,1.511E-2,0.16639999999999999,0.1133,4.6980000000000001E-2,1.719E-2,1.087,1.087,1.087,1.087,14.73,0.8034,15.61,0.3674,0.97789999999999999,1.0169999999999999,2.206E-2,5.4429999999999999E-3,7.509E-3,8.7139999999999995E-3,15,15,14,0.54020000000000001,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.15.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,3,1112,353,5472,0.64870000000000005,0.31540000000000001,0.39760000000000001,8.3330000000000001E-2,0.19020000000000001,0.16270000000000001,0.53639999999999999,0.1221,0.27879999999999999,0.2218,0.76090000000000002,0.37730000000000002,0.27289999999999998,0.56659999999999999,22.44,0.47,33.86,0.4632,0.95979999999999999,1.0229999999999999,2.8559999999999999E-2,5.7499999999999999E-3,9.41E-3,1.034E-2,24,24,23,0.20930000000000001,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.24.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,4,949,315,978.6,0.89549999999999996,0.60840000000000005,0.18479999999999999,0.1489,6.7330000000000001E-2,7.9990000000000006E-2,0.26829999999999998,0.22020000000000001,0.1085,0.12959999999999999,1.024,1.024,1.024,1.024,10.85,0.69530000000000003,12.5,0.39419999999999999,1.006,0.99229999999999996,1.6480000000000002E-2,5.0340000000000003E-3,6.705E-3,7.7619999999999998E-3,27,27,26,1.8919999999999999,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.27.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,5,853,367,1705,0.9617,0.8155,6.9580000000000003E-2,4.0430000000000001E-2,2.8670000000000001E-2,1.3299999999999999E-2,9.8000000000000004E-2,5.9220000000000002E-2,4.2209999999999998E-2,1.738E-2,1.0840000000000001,1.0840000000000001,1.0840000000000001,1.0840000000000001,15.54,0.88170000000000004,15.62,0.36359999999999998,0.98809999999999998,1.008,1.6840000000000001E-2,5.1310000000000001E-3,5.8659999999999997E-3,7.0980000000000001E-3,29,29,28,0.38429999999999997,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.29.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,6,878,466,1253,0.95430000000000004,0.80310000000000004,6.9279999999999994E-2,2.606E-2,1.9970000000000002E-2,2.929E-2,9.6939999999999998E-2,3.7940000000000002E-2,3.0089999999999999E-2,3.7109999999999997E-2,1.08,1.08,1.08,0.78580000000000005,13.22,0.88280000000000003,13.23,0.37330000000000002,0.96,1.0369999999999999,2.2210000000000001E-2,4.1960000000000001E-3,7.5599999999999999E-3,8.3660000000000002E-3,33,33,32,7.6359999999999997E-2,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.33.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,7,726,482,2898,0.80259999999999998,0.4904,0.31030000000000002,0.13450000000000001,0.19989999999999999,0.1255,0.44519999999999998,0.2009,0.29720000000000002,0.188,0.9194,0.9194,0.1925,0.38750000000000001,16.510000000000002,0.52629999999999999,22.84,0.45279999999999998,0.94830000000000003,1.036,2.9309999999999999E-2,7.3039999999999997E-3,1.176E-2,1.269E-2,34,34,33,0.26140000000000002,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.34.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,8,1258,572,1246,0.89870000000000005,0.66610000000000003,7.7990000000000004E-2,9.2509999999999995E-2,0.1196,1.0460000000000001E-2,0.12130000000000001,0.151,0.18110000000000001,1.504E-2,1.024,1.024,1.024,1.024,13.31,0.84440000000000004,13.56,0.39779999999999999,0.98409999999999997,1.0169999999999999,1.738E-2,3.5990000000000002E-3,5.2989999999999999E-3,6.45E-3,44,44,42,0.27850000000000003,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.44.3,Dead,ML,B,Live,DRAQ7
TRUE,F,9,1,72,0,3,9,147,575,1274,0.99209999999999998,0.7964,8.097E-2,1.5010000000000001E-2,3.3090000000000001E-2,1.54E-2,0.1166,2.6169999999999999E-2,4.9840000000000002E-2,2.5669999999999998E-2,1.117,1.117,1.117,1.117,13.2,0.85540000000000005,13.46,0.37169999999999997,0.98760000000000003,1.0109999999999999,1.8689999999999998E-2,4.0730000000000002E-3,5.5950000000000001E-3,6.718E-3,45,45,43,0.14360000000000001,media,12620,3,Dead,20171010_20171017_12620_GT,F.9.3.45.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,1,1285,49,1072,0.74470000000000003,0.41449999999999998,0.47220000000000001,0.19009999999999999,5.1929999999999997E-2,0.14810000000000001,0.58140000000000003,0.2442,0.11600000000000001,0.23330000000000001,0.87219999999999998,0.87219999999999998,0.87219999999999998,0.87219999999999998,9.8049999999999997,0.45989999999999998,15.24,0.43120000000000003,1.004,0.99209999999999998,1.619E-2,4.4320000000000002E-3,5.3800000000000002E-3,6.6930000000000002E-3,2,2,2,0.91490000000000005,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.2.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,2,513,96,807,0.7984,0.54779999999999995,0.18260000000000001,0.2283,4.8529999999999997E-2,0.13089999999999999,0.2641,0.32679999999999998,6.701E-2,0.21210000000000001,0.93020000000000003,0.93020000000000003,0.93020000000000003,0.93020000000000003,10.17,0.70130000000000003,11.56,0.41749999999999998,0.99280000000000002,1.0129999999999999,1.4630000000000001E-2,3.2950000000000002E-3,4.8640000000000003E-3,5.6340000000000001E-3,6,6,5,0.72629999999999995,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.6.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,3,1279,93,1132,0.9849,0.72840000000000005,5.9450000000000003E-2,9.3679999999999999E-2,6.6750000000000004E-2,2.129E-2,8.6069999999999994E-2,0.14000000000000001,9.7049999999999997E-2,2.8570000000000002E-2,1.1120000000000001,1.1120000000000001,1.1120000000000001,1.1120000000000001,12.9,0.89039999999999997,12.87,0.36959999999999998,0.99939999999999996,1.0009999999999999,1.865E-2,4.5589999999999997E-3,6.1789999999999996E-3,7.3759999999999997E-3,7,7,6,0.92110000000000003,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.7.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,4,684,119,1665,0.95679999999999998,0.79790000000000005,5.4370000000000002E-2,4.2459999999999998E-2,3.2980000000000002E-2,1.213E-2,8.2089999999999996E-2,6.0240000000000002E-2,4.8390000000000002E-2,1.907E-2,1.079,1.079,1.079,1.079,15.82,0.8962,15.84,0.34539999999999998,1.0469999999999999,0.96519999999999995,1.52E-2,3.7209999999999999E-3,4.5950000000000001E-3,5.744E-3,10,10,8,1.722,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.10.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,5,890,123,771.4,0.98140000000000005,0.72719999999999996,4.9119999999999997E-2,9.6990000000000007E-2,7.8909999999999994E-2,4.6929999999999999E-2,7.3649999999999993E-2,0.1502,0.1149,7.9089999999999994E-2,1.1140000000000001,1.1140000000000001,1.1140000000000001,1.1140000000000001,10.75,0.90229999999999999,10.61,0.37859999999999999,0.98660000000000003,1.0189999999999999,2.087E-2,4.7840000000000001E-3,7.4989999999999996E-3,8.4799999999999997E-3,13,13,10,0.97130000000000005,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.13.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,6,800,140,1122,0.92159999999999997,0.64670000000000005,0.22539999999999999,4.1730000000000003E-2,6.7430000000000004E-2,1.7330000000000002E-2,0.32229999999999998,7.5420000000000001E-2,0.1011,3.5979999999999998E-2,1.0489999999999999,1.0489999999999999,0.4899,0.62860000000000005,10.75,0.64239999999999997,13.1,0.39219999999999999,0.98680000000000001,1.014,2.7400000000000001E-2,5.1209999999999997E-3,9.2770000000000005E-3,1.017E-2,16,16,12,0.36120000000000002,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.16.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,7,1111,167,1862,0.86619999999999997,0.52949999999999997,0.32619999999999999,8.387E-2,4.5990000000000003E-2,2.3560000000000001E-2,0.45490000000000003,0.1017,9.221E-2,2.325E-2,0.98709999999999998,0.98709999999999998,0.98709999999999998,0.98709999999999998,12.89,0.53580000000000005,17.82,0.41660000000000003,0.99919999999999998,1.0009999999999999,1.6719999999999999E-2,4.7689999999999998E-3,5.1190000000000003E-3,6.5750000000000001E-3,19,19,14,0.1153,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.19.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,8,191,224,759.6,0.81310000000000004,0.41020000000000001,0.45689999999999997,0.11749999999999999,5.7149999999999999E-2,9.8549999999999999E-2,0.57050000000000001,0.15,9.3579999999999997E-2,0.14760000000000001,0.94579999999999997,0.94579999999999997,0.94579999999999997,0.94579999999999997,8.1219999999999999,0.47260000000000002,12.35,0.4299,0.9929,1.016,1.6389999999999998E-2,3.6979999999999999E-3,5.143E-3,6.2030000000000002E-3,25,25,20,0.53310000000000002,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.25.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,9,1109,264,2659,0.77159999999999995,0.61429999999999996,2.4049999999999998E-2,0.1482,1.244E-2,5.2490000000000002E-2,2.3369999999999998E-2,0.20880000000000001,1.426E-2,7.0050000000000001E-2,0.88900000000000001,0.88900000000000001,0.88900000000000001,0.88900000000000001,21.33,0.98019999999999996,20.100000000000001,0.38619999999999999,0.98919999999999997,1.0069999999999999,1.908E-2,4.9150000000000001E-3,5.8840000000000003E-3,7.254E-3,27,27,22,5.2600000000000001E-2,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.27.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,10,412,258,1475,0.9819,0.85940000000000005,5.2229999999999999E-2,6.4449999999999993E-2,1.9220000000000001E-2,1.2109999999999999E-2,7.1370000000000003E-2,9.0840000000000004E-2,2.955E-2,1.7829999999999999E-2,1.105,1.105,1.105,1.105,14.85,0.91200000000000003,14.67,0.35830000000000001,1.012,0.99050000000000005,2.0930000000000001E-2,5.0870000000000004E-3,6.5729999999999998E-3,7.6280000000000002E-3,29,29,24,0.4,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.29.3,Dead,ML,B,Dead,DRAQ7
TRUE,G,7,1,72,0,1,11,629,280,1028,0.89359999999999995,0.55669999999999997,0.27339999999999998,0.1171,5.9409999999999998E-2,4.8660000000000002E-2,0.39069999999999999,0.17299999999999999,0.10489999999999999,8.8160000000000002E-2,1.022,1.022,1.022,0.87139999999999995,9.9749999999999996,0.58379999999999999,12.94,0.41139999999999999,0.99019999999999997,1.012,1.9730000000000001E-2,5.2420000000000001E-3,6.8539999999999998E-3,8.0680000000000005E-3,32,32,26,0.1983,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.32.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,12,705,298,1520,0.8236,0.5262,0.22850000000000001,6.4769999999999994E-2,7.5410000000000005E-2,6.5839999999999996E-2,0.29270000000000002,0.1186,0.1079,0.10199999999999999,0.9466,0.9466,0.2326,0.86970000000000003,13.74,0.70450000000000002,15.67,0.39800000000000002,0.98629999999999995,1.014,2.5530000000000001E-2,5.4669999999999996E-3,8.4729999999999996E-3,9.4710000000000003E-3,35,35,28,0.55600000000000005,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.35.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,13,997,353,917.4,0.97340000000000004,0.75149999999999995,9.2679999999999998E-2,2.1139999999999999E-2,4.5130000000000003E-2,1.273E-2,0.13650000000000001,3.2689999999999997E-2,6.6960000000000006E-2,1.6719999999999999E-2,1.103,1.103,1.103,1.103,11.13,0.83289999999999997,11.54,0.3669,0.99680000000000002,1.004,1.7219999999999999E-2,5.2969999999999996E-3,5.7140000000000003E-3,7.1580000000000003E-3,44,44,35,9.9239999999999995E-2,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.44.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,14,487,360,1013,0.90449999999999997,0.54610000000000003,0.32069999999999999,5.6610000000000001E-2,3.737E-2,8.9990000000000001E-3,0.44479999999999997,7.0050000000000001E-2,8.2930000000000004E-2,2.409E-2,1.0329999999999999,1.0329999999999999,1.0329999999999999,1.0329999999999999,9.5310000000000006,0.54479999999999995,13.02,0.41289999999999999,0.99990000000000001,1,1.9470000000000001E-2,5.757E-3,7.0809999999999996E-3,8.2089999999999993E-3,46,46,36,0.73509999999999998,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.46.3,Dead,ML,B,Live,DRAQ7
TRUE,G,7,1,72,0,1,15,977,390,2570,0.88180000000000003,0.499,0.23400000000000001,0.15529999999999999,9.0410000000000004E-2,6.2890000000000001E-2,0.30780000000000002,0.2258,0.1174,9.8900000000000002E-2,0.99960000000000004,0.99960000000000004,0.2049,0.78779999999999994,17.47,0.68210000000000004,20.329999999999998,0.40300000000000002,0.97109999999999996,1.0189999999999999,2.537E-2,5.4180000000000001E-3,8.2889999999999995E-3,9.2440000000000005E-3,47,47,37,0.33119999999999999,STA,12620,3,Dead,20171010_20171017_12620_GT,G.7.1.47.3,Dead,ML,B,Live,DRAQ7
